run_id,run_label,method_family,model_variant,prompting,k,run_type,source_path,timestamp,model_id,notebook,example_id,nlq,gold_sql,pred_sql,va,em,ex,ts,error
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,147,What is the average order total for orders with status Resolved?,"SELECT AVG(order_total) AS avg_total FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS order_total FROM orders o JOIN orderdetails od USING (orderNumber) WHERE o.status = 'Resolved' GROUP BY o.orderNumber) t;",SELECT AVG(od.quantityOrdered * od.priceEach) AS avg_order_total FROM orders o JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE o.status = 'Resolved';,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,148,List payments made after 2003 that are over 5000.,"SELECT customerNumber, checkNumber, paymentDate, amount FROM payments WHERE YEAR(paymentDate) > 2003 AND amount > 5000;",SELECT * FROM payments WHERE paymentDate > '2003-01-01' AND amount > 5000;,1.0,0.0,0.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,149,What is the average payment amount in 2003?,SELECT AVG(amount) AS avg_payment FROM payments WHERE YEAR(paymentDate) = 2003;,SELECT AVG(amount) AS avg_payment_amount FROM payments WHERE YEAR(paymentDate) = 2003;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,150,Find orders placed between 2003 and 2003.,"SELECT orderNumber, orderDate FROM orders WHERE orderDate BETWEEN '2003-01-01' AND '2003-12-31';",SELECT * FROM orders WHERE YEAR(orderDate) = 2003;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,151,Which customers have no payments after 2003?,SELECT c.customerName FROM customers c WHERE NOT EXISTS (SELECT 1 FROM payments p WHERE p.customerNumber = c.customerNumber AND YEAR(p.paymentDate) > 2003);,SELECT c.customerName FROM customers c LEFT JOIN payments p ON c.customerNumber = p.customerNumber WHERE p.customerNumber IS NULL AND c.country = 'Canada';,1.0,0.0,0.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,152,List payments made after 2004 that are over 5000.,"SELECT customerNumber, checkNumber, paymentDate, amount FROM payments WHERE YEAR(paymentDate) > 2004 AND amount > 5000;","SELECT p.checkNumber, p.paymentDate, p.amount FROM payments p WHERE p.paymentDate > '2004-01-01' AND p.amount > 5000;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,153,What is the average payment amount in 2004?,SELECT AVG(amount) AS avg_payment FROM payments WHERE YEAR(paymentDate) = 2004;,SELECT AVG(amount) AS avg_payment FROM payments WHERE YEAR(paymentDate) = 2004;,1.0,1.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,154,Find orders placed between 2004 and 2004.,"SELECT orderNumber, orderDate FROM orders WHERE orderDate BETWEEN '2004-01-01' AND '2004-12-31';",SELECT * FROM orders WHERE YEAR(orderDate) = 2004;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,155,Which customers have no payments after 2004?,SELECT c.customerName FROM customers c WHERE NOT EXISTS (SELECT 1 FROM payments p WHERE p.customerNumber = c.customerNumber AND YEAR(p.paymentDate) > 2004);,"SELECT c.customerNumber, c.customerName FROM customers c LEFT JOIN payments p ON c.customerNumber = p.customerNumber WHERE p.customerNumber IS NULL OR p.paymentDate < '2004-01-01';",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,156,List payments made after 2005 that are over 5000.,"SELECT customerNumber, checkNumber, paymentDate, amount FROM payments WHERE YEAR(paymentDate) > 2005 AND amount > 5000;","SELECT p.checkNumber, p.paymentDate, p.amount FROM payments p WHERE p.paymentDate > '2005-01-01' AND p.amount > 5000;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,157,What is the average payment amount in 2005?,SELECT AVG(amount) AS avg_payment FROM payments WHERE YEAR(paymentDate) = 2005;,SELECT AVG(amount) AS avg_payment FROM payments WHERE YEAR(paymentDate) = 2005;,1.0,1.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,158,Find orders placed between 2005 and 2005.,"SELECT orderNumber, orderDate FROM orders WHERE orderDate BETWEEN '2005-01-01' AND '2005-12-31';",SELECT * FROM orders WHERE YEAR(orderDate) = 2005;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,159,Which customers have no payments after 2005?,SELECT c.customerName FROM customers c WHERE NOT EXISTS (SELECT 1 FROM payments p WHERE p.customerNumber = c.customerNumber AND YEAR(p.paymentDate) > 2005);,"SELECT c.customerName FROM customers c LEFT JOIN payments p ON c.customerNumber = p.customerNumber WHERE p.customerNumber IS NULL AND c.country IN (SELECT country FROM customers WHERE country IN ('Australia', 'France', 'Japan'));",1.0,0.0,0.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,160,Show the top 5 products by sales amount in the Classic Cars line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Classic Cars' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales
FROM products p
JOIN orderdetails od ON p.productCode = od.productCode
JOIN orders o ON od.orderNumber = o.orderNumber
WHERE p.productLine = 'Classic Cars'
GROUP BY p.productName
ORDER BY total_sales DESC
LIMIT 5;",1.0,0.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,161,Show the top 5 products by sales amount in the Vintage Cars line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Vintage Cars' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT p.productCode, p.productName, SUM(od.quantityOrdered * p.priceEach) AS total_sales
FROM products p
JOIN orderdetails od ON p.productCode = od.productCode
WHERE p.productLine = 'Vintage Cars'
GROUP BY p.productCode, p.productName
ORDER BY total_sales DESC
LIMIT 5;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'p.priceEach' in 'field list'"")
[SQL: SELECT p.productCode, p.productName, SUM(od.quantityOrdered * p.priceEach) AS total_sales
FROM products p
JOIN orderdetails od ON p.productCode = od.productCode
WHERE p.productLine = 'Vintage Cars'
GROUP BY p.productCode, p.productName
ORDER BY total_sales DESC
LIMIT 5;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,162,Show the top 5 products by sales amount in the Motorcycles line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Motorcycles' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS sales_amount FROM products p JOIN orderdetails od ON p.productCode = od.productCode JOIN orders o ON od.orderNumber = o.orderNumber JOIN customers c ON o.customerNumber = c.customerNumber WHERE p.productLine = 'Motorcycles' GROUP BY p.productName ORDER BY sales_amount DESC LIMIT 5;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,163,Show the top 5 products by sales amount in the Trains line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Trains' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS sales_amount
FROM products p
JOIN orderdetails od ON p.productCode = od.productCode
JOIN orders o ON od.orderNumber = o.orderNumber
WHERE p.productLine = 'Trains'
GROUP BY p.productName
ORDER BY sales_amount DESC
LIMIT 5;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,164,Show the top 5 products by sales amount in the Planes line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Planes' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS sales_amount FROM products p JOIN orderdetails od ON p.productCode = od.productCode JOIN orders o ON od.orderNumber = o.orderNumber WHERE p.productLine = 'Planes' GROUP BY p.productName ORDER BY sales_amount DESC LIMIT 5;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,165,Show the top 5 products by sales amount in the Ships line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Ships' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT productCode, productName, SUM(quantityOrdered * priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode JOIN orders o ON od.orderNumber = o.orderNumber WHERE p.productLine = 'Ships' GROUP BY productCode, productName ORDER BY total_sales DESC LIMIT 5;",0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1052, ""Column 'productCode' in field list is ambiguous"")
[SQL: SELECT productCode, productName, SUM(quantityOrdered * priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode JOIN orders o ON od.orderNumber = o.orderNumber WHERE p.productLine = 'Ships' GROUP BY productCode, productName ORDER BY total_sales DESC LIMIT 5;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,166,Show the top 5 products by sales amount in the Trucks and Buses line ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode WHERE p.productLine = 'Trucks and Buses' GROUP BY p.productName ORDER BY total_sales DESC LIMIT 5;","SELECT p.productCode, p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales
FROM products p
JOIN orderdetails od ON p.productCode = od.productCode
JOIN products p2 ON p.productLine = p2.productLine
WHERE p2.productLine = 'Trucks and Buses'
GROUP BY p.productCode, p.productName
ORDER BY total_sales DESC
LIMIT 5;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,167,Show the top 10 products by sales amount ordered.,"SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales FROM products p JOIN orderdetails od ON p.productCode = od.productCode GROUP BY p.productName ORDER BY total_sales DESC LIMIT 10;","SELECT p.productName, SUM(od.quantityOrdered * od.priceEach) AS total_sales
FROM products p
JOIN orderdetails od ON p.productCode = od.productCode
GROUP BY p.productName
ORDER BY total_sales DESC
LIMIT 10;",1.0,0.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,168,List products supplied by Min Lin Diecast.,"SELECT productCode, productName FROM products WHERE productVendor = 'Min Lin Diecast';",SELECT productName FROM products WHERE productVendor = 'Min Lin Diecast';,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,169,List products supplied by Autoart Studio Design.,"SELECT productCode, productName FROM products WHERE productVendor = 'Autoart Studio Design';",SELECT p.productName FROM products p WHERE p.productVendor = 'Autoart Studio Design';,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,170,List products supplied by Highway 66 Mini Classics.,"SELECT productCode, productName FROM products WHERE productVendor = 'Highway 66 Mini Classics';",SELECT productName FROM products WHERE productVendor = 'Highway 66 Mini Classics';,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,171,List products supplied by Red Start Diecast.,"SELECT productCode, productName FROM products WHERE productVendor = 'Red Start Diecast';",SELECT productName FROM products WHERE productVendor = 'Red Start Diecast';,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,172,List products supplied by Classic Metal Creations.,"SELECT productCode, productName FROM products WHERE productVendor = 'Classic Metal Creations';",SELECT productName FROM products WHERE productVendor = 'Classic Metal Creations';,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,173,How many employees work in each office?,"SELECT o.city, o.country, COUNT(e.employeeNumber) AS employee_count FROM offices o LEFT JOIN employees e ON o.officeCode = e.officeCode GROUP BY o.city, o.country;","SELECT o.officeCode, COUNT(e.officeCode) AS employee_count FROM employees e JOIN offices o ON e.officeCode = o.officeCode GROUP BY o.officeCode;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,174,Show 5 orders with the highest number of line items.,"SELECT orderNumber, COUNT(*) AS line_items FROM orderdetails GROUP BY orderNumber ORDER BY line_items DESC, orderNumber ASC LIMIT 5;","SELECT o.orderNumber, COUNT(*) AS line_items FROM orders o JOIN orderdetails od ON o.orderNumber = od.orderNumber GROUP BY o.orderNumber ORDER BY line_items DESC LIMIT 5;",1.0,0.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,175,Show 10 orders with the highest number of line items.,"SELECT orderNumber, COUNT(*) AS line_items FROM orderdetails GROUP BY orderNumber ORDER BY line_items DESC, orderNumber ASC LIMIT 10;","SELECT o.orderNumber, COUNT(od.orderLineNumber) AS line_items_count
FROM orders o JOIN orderdetails od ON o.orderNumber = od.orderNumber
GROUP BY o.orderNumber
ORDER BY line_items_count DESC
LIMIT 10;",1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,176,Find orders where the customer has never made a payment.,SELECT DISTINCT o.orderNumber FROM orders o WHERE NOT EXISTS (SELECT 1 FROM payments p WHERE p.customerNumber = o.customerNumber);,SELECT o.* FROM orders o LEFT JOIN payments p ON o.customerNumber = p.customerNumber WHERE p.customerNumber IS NULL;,1.0,0.0,0.0,,Column mismatch
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,177,Count Shipped orders for USA with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'USA' AND o.status = 'Shipped' GROUP BY o.orderNumber HAVING total_amount > 50000) t;","SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'USA' AND o.status = 'Shipped' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",1.0,1.0,1.0,,
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,178,Count Cancelled orders for France with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'France' AND o.status = 'Cancelled' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS cancelled_orders FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'France' AND o.status = 'Cancelled' AND o.amount > 50000;,0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'o.amount' in 'where clause'"")
[SQL: SELECT COUNT(*) AS cancelled_orders FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'France' AND o.status = 'Cancelled' AND o.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,179,Count On Hold orders for Germany with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Germany' AND o.status = 'On Hold' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS on_hold_count FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Germany' AND o.status = 'On Hold' AND o.total > 50000;,0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'o.total' in 'where clause'"")
[SQL: SELECT COUNT(*) AS on_hold_count FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Germany' AND o.status = 'On Hold' AND o.total > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,180,Count Disputed orders for UK with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'UK' AND o.status = 'Disputed' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS disputed_orders FROM orders WHERE country = 'UK' AND status = 'Disputed' AND amount > 50000;,0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'country' in 'where clause'"")
[SQL: SELECT COUNT(*) AS disputed_orders FROM orders WHERE country = 'UK' AND status = 'Disputed' AND amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,181,Count In Process orders for Spain with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Spain' AND o.status = 'In Process' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS num_orders FROM orders WHERE status = 'In Process' AND shippedDate IS NULL AND customerNumber IN (SELECT customerNumber FROM customers WHERE country = 'Spain') AND SUM(quantityOrdered * priceEach) > 50000;,0.0,0.0,0.0,,"(pymysql.err.ProgrammingError) (1111, 'Invalid use of group function')
[SQL: SELECT COUNT(*) AS num_orders FROM orders WHERE status = 'In Process' AND shippedDate IS NULL AND customerNumber IN (SELECT customerNumber FROM customers WHERE country = 'Spain') AND SUM(quantityOrdered * priceEach) > 50000;]
(Background on this error at: https://sqlalche.me/e/20/f405)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,182,Count Resolved orders for Australia with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Australia' AND o.status = 'Resolved' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS resolved_orders FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Australia' AND o.status = 'Resolved' AND o.totalAmount > 50000;,0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'o.totalAmount' in 'where clause'"")
[SQL: SELECT COUNT(*) AS resolved_orders FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Australia' AND o.status = 'Resolved' AND o.totalAmount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,183,Count Shipped orders for Canada with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Canada' AND o.status = 'Shipped' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS shipped_orders FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Canada' AND o.status = 'Shipped' AND o.amount > 50000;,0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'o.amount' in 'where clause'"")
[SQL: SELECT COUNT(*) AS shipped_orders FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Canada' AND o.status = 'Shipped' AND o.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
baseline_k3,Base | k=3,baseline,base,k=3,3,direct,results/results_few_shot_k3_200.json,2026-01-07T14:09:47.086999Z,meta-llama/Meta-Llama-3-8B-Instruct,02_baseline_prompting_eval.ipynb,184,Count Cancelled orders for Japan with totals over 50000.,"SELECT COUNT(*) AS order_count FROM (SELECT o.orderNumber, SUM(od.quantityOrdered * od.priceEach) AS total_amount FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber JOIN orderdetails od ON o.orderNumber = od.orderNumber WHERE c.country = 'Japan' AND o.status = 'Cancelled' GROUP BY o.orderNumber HAVING total_amount > 50000) t;",SELECT COUNT(*) AS cancelled_order_count FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Japan' AND o.status = 'Cancelled' AND o.amount > 50000;,0.0,0.0,0.0,,"(pymysql.err.OperationalError) (1054, ""Unknown column 'o.amount' in 'where clause'"")
[SQL: SELECT COUNT(*) AS cancelled_order_count FROM orders o JOIN customers c ON o.customerNumber = c.customerNumber WHERE c.country = 'Japan' AND o.status = 'Cancelled' AND o.amount > 50000;]
(Background on this error at: https://sqlalche.me/e/20/e3q8)"
